"Treatment";"C1";"C2";"C3";"M1";"M2";"M3";"Outcome"
0;0;1;0;5.80195681844786;1.37573967338631;2.34827918806504;69.1511942086211
1;1;1;1;8.0122785787613;11.5577632134873;11.6780198018867;237.987298716303
1;0;0;0;3.21201732582466;5.53261146252804;7.05963019276808;128.149237300392
0;0;1;1;5.17153212984493;4.034198629948;2.54390023188741;83.5094258559543
1;1;1;1;8.49110189491967;12.7272657219908;10.7628654923743;238.200884324203
0;0;1;1;5.80669383650339;4.94001473106889;2.13206803552676;89.0467266596804
1;0;0;0;2.8481429959667;4.49557864870512;8.98571814478845;138.795257065627
0;0;1;1;6.8228273114913;5.5825740485988;2.61590203601956;100.620599518918
1;1;1;0;7.93336854385315;8.96595826295574;9.81096998635979;203.111038856912
1;0;0;0;4.37826944423909;5.5193208083253;9.10825688421076;152.955667993308
0;0;1;1;7.24909441188195;6.48101587166878;2.44929606705654;109.022999026118
1;1;0;0;5.11224455436022;10.5993410095831;11.81359835779;215.457912460636
1;1;1;0;9.09853462136884;10.3277976334788;10.5320131007707;222.940392556239
0;1;1;1;8.98239720382769;10.8931747665818;6.91906037503546;187.8396043576
1;1;1;0;8.3200280980927;9.91465325519168;10.0475324061917;215.016650515011
1;0;0;0;2.15380238568452;4.19400056868287;8.23240622528897;128.317619996367
0;1;1;1;5.06073436479111;8.20099313819552;3.73273437095347;120.916508215416
0;0;1;0;3.75402427424894;-0.351851124242731;1.2415539149739;37.9576864645409
1;0;0;1;3.78958633235237;8.26606534644837;8.64829684469804;164.020981062219
0;1;0;1;2.64062518155152;10.4973287505675;5.90561131990686;138.701320935156
1;1;0;1;4.59732922114646;13.9616196091486;9.91032655463883;215.716079590502
1;0;0;0;1.75149450989962;3.91303121573277;7.39012417127758;114.956679835
0;0;1;0;6.60137977102451;3.02027335175406;1.52766681620456;74.9230707781778
1;0;0;0;3.94893735880233;5.44982799610702;9.0093855500139;149.835299188141
0;1;0;1;4.1849515778841;12.3523066327179;5.49008076928509;153.306338259392
1;0;1;0;8.53424995762908;5.48404412039118;7.27403340889419;161.957840472764
1;1;0;0;4.68923740286029;11.4158383107552;10.8964662119978;208.449010810985
0;1;0;0;2.26767396074605;7.24297261209427;5.03208046027282;111.423267645241
1;0;0;0;5.52226117642764;7.25835217666791;9.38852056424439;171.716933703622
0;1;0;0;1.48897502264048;6.06411149384578;5.27181903118704;100.755753028876
0;1;1;1;7.2770674342113;10.0809082434338;5.07750199318505;154.912795549948
0;1;1;0;7.14892419082266;7.22425898564333;4.44497996719127;129.791154123337
1;0;1;0;8.50727998923609;5.7514420951328;8.10767917784661;170.127093530378
0;0;1;1;5.19572241135568;4.5402850548071;1.64029761213724;78.6352757685898
1;1;1;1;7.75165536264515;12.2451791142871;8.93809649904383;215.779381995689
0;1;0;1;1.50887705497576;9.53986642236633;4.27256746107452;114.377960742831
1;0;1;0;5.71374364745691;2.52865534753903;7.22414424382734;127.273900369887
0;0;0;0;-1.40959952389957;-0.845539978482025;1.94727552462557;12.8835674560165
1;1;1;1;9.0940519633545;12.7728823472129;11.5951637402794;249.807015914932
0;1;1;0;7.08936973945461;6.9839294867573;4.43579842304915;130.166148164492
1;1;1;0;8.8591102358725;9.22893855297393;11.4740598476653;223.370235254014
0;0;1;0;5.30490344061303;1.78268077378913;0.637871322084053;51.1198933297846
0;0;1;1;6.48145045290096;5.15408203891981;2.96483984965529;100.699756975506
1;0;0;0;2.48284568689441;4.39933000716267;8.03861451817947;128.037525270541
0;1;0;1;0.528847148138899;9.24539054467629;4.56387493668761;107.878012031472
1;0;1;0;6.76982946751603;4.12291921634204;5.76041554858349;131.974983925145
1;0;1;0;8.35288137922569;5.10702920519112;7.80810060744093;161.912474782575
1;1;1;0;11.3010585993909;11.9970216896391;12.110559906953;259.243272071064
1;0;1;0;8.3741360576902;5.60391296302491;7.16749046239866;160.787957741952
0;1;0;0;2.10535403429471;7.51536642181195;5.41306180836512;113.26939432545
0;0;1;0;6.33090432948031;1.87167579911014;3.48132321597586;86.2782585676181
1;0;1;0;6.90942946317718;4.21464534311646;7.33694976745257;144.335060933975
0;0;1;1;4.64300992118819;4.14144446024689;0.994955910781019;67.877467333596
0;0;1;1;6.00262976125407;5.07050361335076;1.84022628422941;88.8798618269334
1;1;1;1;8.43064792641672;12.2088203053716;10.9765631153713;237.514758981299
1;0;1;0;7.44286597755503;4.36401156515715;8.10137976708862;155.89591623202
1;1;1;0;8.90641811794617;10.318270077629;11.657994182757;231.738221001851
0;0;1;1;6.65615014931442;5.22900481216822;3.39452636732236;106.517103934545
0;0;0;0;0.590897337152732;1.90930779909414;2.15023633759864;40.5472967288714
0;0;0;0;1.88697288943155;2.65743373395476;2.16731967648209;50.9091921947283
1;1;1;0;10.6853644550714;10.9682929384444;12.2364922069186;250.707372887855
1;1;0;0;3.86301855069663;9.51099536093897;11.2725540833873;197.730289661
0;1;1;1;8.3365532563251;11.1226240158817;5.73040373586037;174.187377822222
1;0;1;1;6.24125023227815;7.08237050015117;6.13775631897892;149.097550744355
0;0;0;0;0.126322161168183;0.785000311250695;1.92172481720745;28.6956599277171
1;1;1;1;8.29895041720078;12.1275959592343;11.0519993298814;236.188122137047
1;0;0;0;4.01577826637641;5.63485135415056;9.65324936550967;158.44881169796
0;1;1;1;8.73080746408087;11.5261410979068;7.2408126442972;190.904121867193
1;1;0;0;3.65861683821271;9.93073133547749;9.85741094024312;182.765180285801
1;0;1;1;8.33807586706261;8.72042468847114;7.37442062413751;182.637825939346
1;0;0;0;3.2255783021528;4.49443940188713;8.66282639218592;138.458882062612
1;1;0;1;3.50323486390162;12.194732373926;10.5361539284411;204.713662959951
0;1;1;0;6.4971835678713;6.31912011423581;4.21461886645931;120.584734441232
1;0;1;0;8.8208794658551;5.93313607635263;8.54255178848972;177.575642526035
0;0;1;0;7.16047990534788;2.66421377863581;1.86442309049974;80.2222346392676
0;1;1;0;6.45034213735146;6.1498236771557;5.25888510717468;128.460543183607
1;0;1;0;7.93714541939391;5.16667686943817;7.32137250634306;156.667001870418
1;1;1;1;10.0142959654761;14.0947993834699;11.0609243336287;254.75157843873
1;1;0;0;3.94067697895869;9.00507158306616;12.0373055957872;201.390442118352
0;1;1;0;7.34322376259422;7.59714943243417;5.15156329140771;138.481777030967
1;1;1;1;9.29346129867286;13.3695986693978;10.9695098075063;248.381170636557
0;0;1;0;7.81396113727114;3.91532075284483;2.48290609819607;94.9811021221804
1;1;1;0;7.61405222171145;8.39457153614429;10.3912412685689;203.046015367196
1;1;1;1;8.9008447187333;12.6532588909922;12.2980574259777;254.886670461805
0;0;0;0;-0.190179407020925;0.869983363664981;1.75587155145572;27.294498073854
0;0;1;0;6.47032300541923;3.57803388957027;1.02887943389011;74.3413248686998
1;0;0;0;3.62452118879077;6.22404649566446;6.53420629503183;130.938169459292
1;0;1;1;7.94542560667911;7.72135868879351;7.90685965471161;179.456722138303
1;0;1;0;7.09090916848315;4.94549425187349;6.82183123485775;147.07565161893
0;0;1;1;7.29317620195694;6.45535241367143;2.4376043077205;107.931284455696
1;1;0;0;3.33588664080992;9.06021637900048;11.993337642833;197.680139175452
0;0;0;1;0.502192135793142;3.69166602500031;2.37950574482231;54.617807998499
1;1;1;0;8.44076062382041;9.78778912329093;10.2798423952399;216.048646630003
1;1;1;0;8.32476438539365;9.76453199926365;10.5837719038616;217.357307947243
1;1;1;0;9.40120926887653;10.2733435499657;12.3038013404132;241.694621252762
1;0;0;0;2.3890558563983;3.35325773009085;9.43645339310547;136.474186041436
0;0;0;1;0.32118484041403;3.66838301700611;2.92117742458314;58.0342751015192
0;1;1;1;5.28232347272313;7.83721156323775;5.08205432050713;134.093029858655
1;0;0;1;2.48885868146824;7.74798641905286;7.35519328593095;142.372463726231
1;1;1;0;9.46586265932702;10.05368226281;12.3028150909579;240.042967506179
1;1;0;0;4.47248243863073;9.96991145763203;11.094059573717;200.628556711216
0;0;1;0;6.41345889316263;1.24742340817351;3.21937433817742;79.4268610793622
0;0;1;0;6.95040334722291;1.70409796621517;3.0650762915774;82.0081219834123
1;0;1;1;8.05890511680062;8.32825534970241;7.31476337276822;176.598462412
0;0;1;1;5.40681562995904;5.23971059595618;0.831054259134681;77.3460143502086
0;1;0;1;2.58821895973327;11.062497975153;5.21048705411114;135.335537501206
0;1;1;1;7.78305196529302;10.4572807993643;5.77557046617777;165.982962320112
1;1;1;0;10.0283610364563;10.162906075393;12.4635090053109;244.600030119199
0;0;1;0;6.75971884688883;3.6726086094932;0.741281868213425;73.4313623093054
0;1;0;0;2.72492139319762;6.96037832119971;5.75323356174143;115.816525603785
1;1;0;0;4.5631064204174;10.6382019141529;11.5498180604402;210.536048610317
0;1;1;0;6.71661252410342;7.17906184699617;3.63301813762554;122.115718414431
0;0;0;0;-0.0165050233388206;1.29847280896899;0.13239047984162;16.3271565512497
0;0;1;0;5.91397128428532;1.58236872559924;3.69155427631289;83.0229368745144
1;0;0;1;3.80961485175441;9.07323469767883;8.47371851986594;167.836790839274
1;1;1;0;9.35504318920316;10.5456990452245;11.5416576934088;237.183689997346
1;0;0;0;3.46850121600635;5.54984206588186;7.94381255130021;137.003462563946
1;1;1;0;8.4727742659297;9.64388822574067;10.5035867084992;217.301259311962
0;1;0;1;0.605393492079457;9.75306059447617;2.30294605189232;91.7247786421083
1;0;1;1;5.32805977084449;5.94954528610939;6.20179292485129;139.155967478534
0;0;1;1;6.99672184053269;6.50409714333787;1.77870926588344;101.666861344237
0;0;1;0;5.99332593187937;1.94348189261382;1.40433595768463;64.6842188324673
1;1;1;0;9.41298703543939;9.94452066023978;11.4549822431003;232.070883207134
1;0;0;1;2.338076353736;6.8929550995659;7.20832324784484;136.008958363024
1;1;0;1;3.66574816752013;13.0354807613382;10.3434907947413;209.842017428064
0;0;1;1;5.49996403786535;4.48532688879201;0.605859597873053;69.2797655112378
1;0;0;0;3.3274471396151;5.3950237889468;8.35348211394668;142.74500569531
1;0;0;0;3.15105258029916;4.60336005391167;9.24651265393681;143.977536967788
1;1;1;0;7.48935073832653;8.85227767042612;9.36931691377255;198.701517835293
1;1;0;0;4.02141525868928;11.462468836116;9.06393807179956;189.84330251628
1;1;1;0;5.94064385911895;7.03501400317017;8.76381499694295;172.636430052804
1;1;0;0;4.55759453675642;9.94260950949556;12.0992095195025;210.29054711698
0;0;0;1;0.893528072580274;5.24451082215655;2.21746183070936;63.4534283881729
0;0;0;1;0.904981640337576;4.78664269933553;1.42304958924622;53.1910964686733
0;1;0;0;0.463036425910305;5.97709925153631;2.78985491166766;70.7818181635743
0;1;1;1;7.9191926964573;10.6073113033204;6.21528734640989;174.103690336075
0;1;1;0;7.5129202734344;7.38095609392853;6.13657844493894;149.075590505601
0;1;0;1;3.12029087004437;10.7328098575131;7.33357392809438;155.126666844808
0;1;1;0;6.35514983175757;5.75079775864556;5.02861212550475;122.745414554017
0;0;0;0;1.58896359776006;3.28206546712225;1.32308147879039;46.8601879773668
1;1;1;0;10.1118902400621;11.5231319600847;11.5012274469018;245.092562181159
1;1;0;0;3.66147342410883;10.1105561573607;9.43805116755574;182.944362995432
1;0;0;0;4.749446309469;6.22372725208596;9.08386734255373;159.596901558294
0;0;1;1;6.04323206695386;4.22032178473395;3.93245597318362;100.560573970621
1;1;0;1;3.83538193244943;12.5232174895042;10.6744747942965;211.215220401613
1;1;0;0;2.31515976708837;8.28146061443791;10.2922553041923;172.258741811509
0;0;0;1;0.482666618683837;4.22712896638328;2.79932325815051;62.0201527633382
0;0;0;0;0.542642820441874;0.898381125887373;1.63900026367526;30.5520049696862
0;1;0;1;1.24892947806683;9.18822205485745;4.48030264202755;111.857054877107
0;0;1;0;4.47416442323124;0.409482074240846;1.45801523384193;47.5918953362433
0;1;0;0;3.60980766720419;7.89030650708155;6.85627584911785;136.495391007648
1;1;1;0;9.50973796767155;9.71393460712757;10.9681436838745;227.304025845532
